,duur,beweging,time
1460,81,False,2016-05-08 10:34:06.934
1461,73,True,2016-05-09 16:12:23.043
1462,81,False,2016-05-09 16:09:42.035
1463,74,True,2016-05-09 15:38:25.937
1464,81,False,2016-05-09 15:36:16.135
1465,73,True,2016-05-09 14:12:21.244
1466,81,False,2016-05-09 14:09:37.652
1467,73,True,2016-05-09 12:41:26.350
1468,81,False,2016-05-09 12:38:29.348
1469,74,True,2016-05-09 12:34:13.438
1470,81,False,2016-05-09 12:31:15.836
1471,73,True,2016-05-09 11:19:25.346
1472,80,False,2016-05-09 11:16:26.350
1473,78,True,2016-05-09 11:06:00.237
1474,80,False,2016-05-09 11:03:21.033
1475,73,True,2016-05-10 17:56:14.147
1476,81,False,2016-05-10 17:53:50.452
1477,74,True,2016-05-10 17:08:36.556
1478,81,False,2016-05-10 17:04:56.538
1479,78,True,2016-05-10 16:16:59.741
1480,80,False,2016-05-10 16:12:51.245
1481,77,True,2016-05-11 23:20:09.546
1482,81,False,2016-05-11 23:15:58.047
1483,73,True,2016-05-11 19:58:52.453
1484,82,False,2016-05-11 19:55:05.455
1485,74,True,2016-05-11 18:05:12.931
1486,82,False,2016-05-11 18:00:30.437
1487,73,True,2016-05-11 14:47:19.741
1488,81,False,2016-05-11 14:43:56.443
1489,68,True,2016-05-11 13:37:30.347
1490,81,False,2016-05-11 13:36:09.150
1491,74,True,2016-05-11 12:59:03.647
1492,81,False,2016-05-11 12:56:59.644
1493,74,True,2016-05-11 12:28:59.846
1494,82,False,2016-05-11 12:26:24.847
1495,73,True,2016-05-11 11:24:07.631
1496,81,False,2016-05-11 11:19:36.835
1497,74,True,2016-05-11 10:51:08.633
1498,81,False,2016-05-11 10:48:23.740
1499,74,True,2016-05-11 09:55:45.336
1500,81,False,2016-05-11 09:52:51.440
1501,78,True,2016-05-11 08:06:53.331
1502,81,False,2016-05-11 07:58:53.633
1503,80,True,2016-05-11 06:31:59.229
1504,82,False,2016-05-11 06:24:17.833
1505,73,True,2016-05-12 20:33:07.535
1506,82,False,2016-05-12 20:29:59.638
1507,73,True,2016-05-12 16:33:26.653
1508,81,False,2016-05-12 16:31:04.050
1509,74,True,2016-05-12 14:50:59.641
1510,81,False,2016-05-12 14:48:28.538
1511,73,True,2016-05-12 14:24:21.132
1512,81,False,2016-05-12 14:21:20.442
1513,74,True,2016-05-12 14:09:45.835
1514,81,False,2016-05-12 14:05:57.839
1515,74,True,2016-05-12 12:58:08.741
1516,81,False,2016-05-12 12:55:49.337
1517,74,True,2016-05-12 11:53:57.738
1518,82,False,2016-05-12 11:50:35.840
1519,74,True,2016-05-12 11:13:03.739
1520,81,False,2016-05-12 11:10:34.638
1521,73,True,2016-05-12 10:41:16.644
1522,81,False,2016-05-12 10:39:04.436
1523,78,True,2016-05-12 09:29:59.050
1524,81,False,2016-05-12 09:26:58.451
1525,77,True,2016-05-13 21:09:47.648
1526,82,False,2016-05-13 21:05:11.148
1527,73,True,2016-05-13 18:17:01.633
1528,82,False,2016-05-13 18:15:03.541
1529,73,True,2016-05-13 17:48:28.735
1530,82,False,2016-05-13 17:44:37.839
1531,73,True,2016-05-13 16:31:20.554
1532,81,False,2016-05-13 16:28:12.040
1533,74,True,2016-05-13 14:51:19.742
1534,82,False,2016-05-13 14:48:56.729
1535,73,True,2016-05-13 13:43:48.239
1536,81,False,2016-05-13 13:40:40.538
1537,74,True,2016-05-13 10:57:12.948
1538,81,False,2016-05-13 10:54:31.147
1539,73,True,2016-05-13 10:37:32.146
1540,81,False,2016-05-13 10:35:34.646
1541,74,True,2016-05-13 10:05:33.448
1542,81,False,2016-05-13 10:03:18.449
1543,81,True,2016-05-13 09:18:54.635
1544,82,False,2016-05-13 09:13:03.936
1545,73,True,2016-05-14 12:52:55.236
1546,82,False,2016-05-14 12:49:58.429
1547,77,True,2016-05-14 12:34:09.954
1548,82,False,2016-05-14 12:31:16.947
1549,78,True,2016-05-14 09:25:40.144
1550,82,False,2016-05-14 09:23:21.538
1551,84,True,2016-05-14 06:30:11.849
1552,83,False,2016-05-14 06:27:32.751
1553,75,True,2016-05-15 15:29:03.141
1554,82,False,2016-05-15 15:25:59.049
1555,77,True,2016-05-15 14:08:00.246
1556,82,False,2016-05-15 14:05:56.340
1557,78,True,2016-05-15 10:16:48.435
1558,82,False,2016-05-15 10:14:34.035
1559,80,True,2016-05-15 09:17:01.553
1560,83,False,2016-05-15 09:15:11.038
1561,78,True,2016-05-16 19:30:40.836
1562,82,False,2016-05-16 19:28:09.034
1563,75,True,2016-05-16 16:51:15.532
1564,82,False,2016-05-16 16:49:12.443
1565,75,True,2016-05-16 13:56:56.852
1566,82,False,2016-05-16 13:51:17.647
1567,74,True,2016-05-16 12:45:11.248
1568,81,False,2016-05-16 12:41:48.153
1569,74,True,2016-05-16 12:39:28.052
1570,81,False,2016-05-16 12:38:01.051
1571,75,True,2016-05-16 12:32:15.840
1572,81,False,2016-05-16 12:30:19.534
1573,74,True,2016-05-16 12:04:46.432
1574,81,False,2016-05-16 11:58:02.049
1575,79,True,2016-05-16 11:28:31.830
1576,83,False,2016-05-16 11:25:56.950
1577,83,True,2016-05-16 09:25:47.536
1578,84,False,2016-05-16 09:22:01.641
1579,75,True,2016-05-17 19:16:00.540
1580,82,False,2016-05-17 19:11:57.938
1581,73,True,2016-05-17 16:45:28.134
1582,81,False,2016-05-17 16:42:53.341
1583,73,True,2016-05-17 15:49:17.437
1584,81,False,2016-05-17 15:47:09.638
1585,74,True,2016-05-17 14:27:40.953
1586,81,False,2016-05-17 14:24:58.351
1587,74,True,2016-05-17 13:35:16.653
1588,81,False,2016-05-17 13:33:07.849
1589,73,True,2016-05-17 12:44:48.134
1590,81,False,2016-05-17 12:42:28.839
1591,74,True,2016-05-17 12:37:35.950
1592,81,False,2016-05-17 12:32:51.652
1593,74,True,2016-05-17 11:24:13.532
1594,82,False,2016-05-17 11:21:13.737
1595,81,True,2016-05-17 10:31:32.646
1596,82,False,2016-05-17 10:29:34.530
1597,73,True,2016-05-18 17:50:14.248
1598,81,False,2016-05-18 17:47:39.240
1599,73,True,2016-05-18 16:05:08.238
1600,81,False,2016-05-18 16:01:03.542
1601,74,True,2016-05-18 14:13:22.535
1602,81,False,2016-05-18 14:09:27.639
1603,74,True,2016-05-18 13:48:20.630
1604,81,False,2016-05-18 13:45:25.528
1605,78,True,2016-05-18 11:26:42.753
1606,81,False,2016-05-18 11:23:42.244
1607,83,True,2016-05-18 09:10:51.932
1608,82,False,2016-05-18 09:07:55.641
1609,77,True,2016-05-19 21:35:25.241
1610,82,False,2016-05-19 21:31:24.729
1611,73,True,2016-05-19 19:33:12.430
1612,82,False,2016-05-19 19:28:50.936
1613,73,True,2016-05-19 18:02:10.235
1614,81,False,2016-05-19 17:58:43.337
1615,73,True,2016-05-19 16:59:36.339
1616,81,False,2016-05-19 16:55:26.440
1617,73,True,2016-05-19 13:37:53.036
1618,81,False,2016-05-19 13:35:02.643
1619,74,True,2016-05-19 12:38:26.840
1620,81,False,2016-05-19 12:35:16.440
1621,74,True,2016-05-19 12:04:39.039
1622,81,False,2016-05-19 11:58:01.438
1623,74,True,2016-05-19 09:30:43.831
1624,81,False,2016-05-19 09:28:37.836
1625,74,True,2016-05-19 09:14:01.151
1626,81,False,2016-05-19 09:11:06.335
1627,75,True,2016-05-19 08:42:45.051
1628,82,False,2016-05-19 08:40:15.452
1629,84,True,2016-05-19 07:57:17.640
1630,83,False,2016-05-19 07:54:19.553
1631,73,True,2016-05-20 19:34:12.049
1632,81,False,2016-05-20 19:31:48.845
1633,74,True,2016-05-20 18:06:10.631
1634,81,False,2016-05-20 18:04:08.830
1635,74,True,2016-05-20 17:16:18.536
1636,81,False,2016-05-20 17:13:42.533
1637,73,True,2016-05-20 15:37:33.038
1638,82,False,2016-05-20 15:31:57.652
1639,74,True,2016-05-20 14:04:54.834
1640,81,False,2016-05-20 14:03:08.053
1641,74,True,2016-05-20 13:07:11.935
1642,82,False,2016-05-20 13:04:59.756
1643,74,True,2016-05-20 12:54:59.633
1644,81,False,2016-05-20 12:52:33.533
1645,74,True,2016-05-20 12:12:36.654
1646,97,True,2016-05-20 12:10:40.351
1647,81,False,2016-05-20 12:08:15.341
1648,74,True,2016-05-20 11:32:54.830
1649,81,False,2016-05-20 11:30:10.343
1650,74,True,2016-05-20 10:28:13.149
1651,82,False,2016-05-20 10:26:28.352
1652,78,True,2016-05-20 09:16:02.242
1653,81,False,2016-05-20 09:11:32.347
1654,75,True,2016-05-20 06:54:14.337
1655,81,False,2016-05-20 06:51:35.435
1656,82,True,2016-05-20 06:04:10.136
1657,83,False,2016-05-20 06:01:19.638
1658,74,True,2016-05-21 13:42:44.433
1659,80,False,2016-05-21 13:40:40.248
1660,74,True,2016-05-21 13:01:17.651
1661,81,False,2016-05-21 12:58:38.648
1662,74,True,2016-05-21 11:15:08.837
1663,81,False,2016-05-21 11:13:14.447
1664,78,True,2016-05-21 10:39:08.744
1665,81,False,2016-05-21 10:36:42.649
1666,77,True,2016-05-22 14:02:05.040
1667,81,False,2016-05-22 14:00:18.331
1668,79,True,2016-05-22 11:32:14.141
1669,80,False,2016-05-22 11:29:13.030
1670,79,True,2016-05-23 21:00:42.845
1671,83,False,2016-05-23 20:57:21.648
1672,78,True,2016-05-23 17:02:28.952
1673,83,False,2016-05-23 16:59:29.457
1674,73,True,2016-05-23 12:47:34.738
1675,83,False,2016-05-23 12:44:45.130
1676,74,True,2016-05-23 12:00:40.739
1677,82,False,2016-05-23 11:56:39.440
1678,73,True,2016-05-23 11:52:24.237
1679,83,False,2016-05-23 11:47:12.542
1680,74,True,2016-05-23 10:27:21.249
1681,83,False,2016-05-23 10:24:45.954
1682,150,False,2016-05-23 10:04:46.152
1683,83,True,2016-05-23 10:02:09.634
1684,83,False,2016-05-23 09:54:40.642
1685,74,True,2016-05-24 19:00:05.847
1686,81,False,2016-05-24 18:56:25.442
1687,74,True,2016-05-24 17:50:25.831
1688,81,False,2016-05-24 17:46:50.333
1689,74,True,2016-05-24 17:25:17.841
1690,81,False,2016-05-24 17:22:41.538
1691,74,True,2016-05-24 16:53:40.440
1692,81,False,2016-05-24 16:49:41.037
1693,74,True,2016-05-24 13:26:11.647
1694,81,False,2016-05-24 13:23:34.648
1695,74,True,2016-05-24 12:52:43.549
1696,81,False,2016-05-24 12:50:11.333
1697,74,True,2016-05-24 12:22:11.556
1698,81,False,2016-05-24 12:20:19.750
1699,78,True,2016-05-24 11:41:36.451
1700,82,False,2016-05-24 11:39:32.246
1701,75,True,2016-05-24 07:33:22.043
1702,82,False,2016-05-24 07:30:09.537
1703,80,True,2016-05-24 06:08:58.934
1704,83,False,2016-05-24 06:05:25.438
1705,77,True,2016-05-25 18:48:09.332
1706,82,False,2016-05-25 18:44:11.941
1707,75,True,2016-05-25 14:24:54.131
1708,81,False,2016-05-25 14:19:32.432
1709,74,True,2016-05-25 11:00:47.050
1710,82,False,2016-05-25 10:57:56.748
1711,79,True,2016-05-25 10:08:42.435
1712,82,False,2016-05-25 10:05:18.730
1713,81,True,2016-05-25 07:03:42.036
1714,82,False,2016-05-25 06:59:20.241
1715,73,True,2016-05-26 19:06:41.346
1716,82,False,2016-05-26 19:03:50.750
1717,73,True,2016-05-26 18:13:12.040
1718,81,False,2016-05-26 18:09:35.051
1719,73,True,2016-05-26 16:52:21.239
1720,81,False,2016-05-26 16:48:51.240
1721,73,True,2016-05-26 14:12:55.237
1722,81,False,2016-05-26 14:08:43.150
1723,73,True,2016-05-26 13:56:44.045
1724,82,False,2016-05-26 13:53:55.935
1725,73,True,2016-05-26 13:36:58.243
1726,81,False,2016-05-26 13:34:49.549
1727,74,True,2016-05-26 13:28:36.650
1728,81,False,2016-05-26 13:25:28.750
1729,73,True,2016-05-26 11:42:36.250
1730,81,False,2016-05-26 11:39:37.546
1731,73,True,2016-05-26 10:46:43.259
1732,80,False,2016-05-26 10:44:43.049
1733,74,True,2016-05-26 09:44:59.647
1734,80,False,2016-05-26 09:43:08.244
1735,75,True,2016-05-26 09:26:50.844
1736,82,False,2016-05-26 09:23:40.842
1737,79,True,2016-05-26 08:15:50.437
1738,82,False,2016-05-26 08:12:41.540
1739,84,True,2016-05-26 06:33:44.841
1740,83,False,2016-05-26 06:29:40.039
1741,74,True,2016-05-27 21:42:58.553
1742,81,False,2016-05-27 21:40:27.049
1743,73,True,2016-05-27 16:12:41.235
1744,81,False,2016-05-27 16:10:37.437
1745,73,True,2016-05-27 15:55:37.436
1746,81,False,2016-05-27 15:52:35.934
1747,74,True,2016-05-27 15:07:40.850
1748,81,False,2016-05-27 15:03:19.554
1749,73,True,2016-05-27 13:52:32.340
1750,81,False,2016-05-27 13:49:40.631
1751,73,True,2016-05-27 11:27:55.239
1752,81,False,2016-05-27 11:25:26.838
1753,73,True,2016-05-27 10:12:55.249
1754,80,False,2016-05-27 10:09:02.151
1755,77,True,2016-05-27 09:51:28.251
1756,81,False,2016-05-27 09:49:24.833
1757,82,True,2016-05-27 07:51:36.651
1758,81,False,2016-05-27 07:46:46.448
1759,73,True,2016-05-28 14:07:30.228
1760,82,False,2016-05-28 14:05:25.946
1761,73,True,2016-05-28 13:26:26.052
1762,82,False,2016-05-28 13:24:42.947
1763,73,True,2016-05-28 12:17:47.739
1764,80,False,2016-05-28 12:15:35.036
1765,73,True,2016-05-28 10:53:13.447
1766,81,False,2016-05-28 10:49:55.549
1767,75,True,2016-05-28 10:38:34.453
1768,80,False,2016-05-28 10:37:09.349
1769,81,True,2016-05-28 08:18:25.635
1770,81,False,2016-05-28 08:16:06.034
1771,74,True,2016-05-29 15:38:16.828
1772,81,False,2016-05-29 15:35:03.553
1773,73,True,2016-05-29 13:52:33.033
1774,81,False,2016-05-29 13:50:54.234
1775,73,True,2016-05-29 13:48:29.244
1776,81,False,2016-05-29 13:44:46.736
1777,80,True,2016-05-29 13:42:34.829
1778,81,False,2016-05-29 13:40:37.637
1779,77,True,2016-05-30 16:35:15.747
1780,81,False,2016-05-30 16:32:06.548
1781,74,True,2016-05-30 14:58:44.849
1782,81,False,2016-05-30 14:54:59.636
1783,74,True,2016-05-30 13:48:35.438
1784,82,False,2016-05-30 13:41:35.440
1785,73,True,2016-05-30 11:28:35.452
1786,82,False,2016-05-30 11:25:06.950
1787,73,True,2016-05-30 10:44:26.232
1788,82,False,2016-05-30 10:38:31.651
1789,74,True,2016-05-30 10:10:07.651
1790,81,False,2016-05-30 10:06:02.144
1791,78,True,2016-05-30 09:54:16.845
1792,81,False,2016-05-30 09:52:16.549
1793,79,True,2016-05-30 07:54:20.741
1794,82,False,2016-05-30 07:51:38.840
1795,73,True,2016-05-31 20:21:33.239
1796,81,False,2016-05-31 20:17:50.833
1797,73,True,2016-05-31 19:16:17.037
1798,81,False,2016-05-31 19:13:00.639
1799,73,True,2016-05-31 18:41:40.537
1800,81,False,2016-05-31 18:38:19.146
1801,73,True,2016-05-31 15:54:56.649
1802,81,False,2016-05-31 15:52:43.833
1803,74,True,2016-05-31 15:01:08.955
1804,81,False,2016-05-31 14:58:52.145
1805,73,True,2016-05-31 14:39:52.353
1806,81,False,2016-05-31 14:38:12.548
1807,73,True,2016-05-31 13:11:15.440
1808,81,False,2016-05-31 13:06:28.633
1809,74,True,2016-05-31 11:07:46.934
1810,80,False,2016-05-31 11:05:20.038
1811,73,True,2016-05-31 10:42:23.030
1812,80,False,2016-05-31 10:40:19.135
1813,74,True,2016-05-31 10:27:45.339
1814,81,False,2016-05-31 10:24:32.635
1815,78,True,2016-05-31 10:06:25.832
1816,81,False,2016-05-31 10:03:22.531
1817,74,True,2016-05-31 06:42:00.350
1818,81,False,2016-05-31 06:39:21.245
1819,79,True,2016-05-31 05:44:03.444
1820,81,False,2016-05-31 05:40:50.445
1821,74,True,2016-06-01 16:09:24.842
1822,80,False,2016-06-01 16:06:22.238
1823,74,True,2016-06-01 13:29:50.540
1824,81,False,2016-06-01 13:26:18.653
1825,78,True,2016-06-01 12:51:55.243
1826,81,False,2016-06-01 12:49:11.144
1827,81,True,2016-06-01 08:02:08.938
1828,81,False,2016-06-01 08:00:04.131
1829,74,True,2016-06-01 16:09:24.842
1830,80,False,2016-06-01 16:06:22.238
1831,74,True,2016-06-01 13:29:50.540
1832,81,False,2016-06-01 13:26:18.653
1833,78,True,2016-06-01 12:51:55.243
1834,81,False,2016-06-01 12:49:11.144
1835,81,True,2016-06-01 08:02:08.938
1836,81,False,2016-06-01 08:00:04.131
1837,77,True,2016-06-02 20:00:38.140
1838,81,False,2016-06-02 19:57:29.140
1839,73,True,2016-06-02 15:48:48.656
1840,81,False,2016-06-02 15:44:45.147
1841,73,True,2016-06-02 15:11:04.046
1842,81,False,2016-06-02 15:07:59.542
1843,74,True,2016-06-02 14:05:30.738
1844,81,False,2016-06-02 14:03:15.239
1845,73,True,2016-06-02 10:43:35.250
1846,81,False,2016-06-02 10:35:52.939
1847,79,True,2016-06-02 10:15:34.644
1848,81,False,2016-06-02 10:13:21.753
1849,80,True,2016-06-02 06:36:02.340
1850,81,False,2016-06-02 06:31:34.434
1851,73,True,2016-06-03 20:39:35.045
1852,81,False,2016-06-03 20:37:01.245
1853,74,True,2016-06-03 17:37:18.239
1854,81,False,2016-06-03 17:34:29.131
1855,74,True,2016-06-03 17:32:18.828
1856,81,False,2016-06-03 17:30:54.334
1857,72,True,2016-06-03 17:28:46.634
1858,16,True,2016-06-03 16:08:37.934
1859,81,False,2016-06-03 16:02:31.335
1860,73,True,2016-06-03 13:56:46.031
1861,81,False,2016-06-03 13:54:52.436
1862,74,True,2016-06-03 13:12:11.244
1863,81,False,2016-06-03 13:10:38.448
1864,78,True,2016-06-03 11:13:51.938
1865,81,False,2016-06-03 11:11:15.241
1866,81,True,2016-06-03 09:26:02.539
1867,81,False,2016-06-03 09:22:04.234
1868,74,True,2016-06-04 13:56:12.936
1869,81,False,2016-06-04 13:54:20.733
1870,73,True,2016-06-04 13:35:19.237
1871,81,False,2016-06-04 13:33:50.430
1872,74,True,2016-06-04 12:09:41.839
1873,1,True,2016-06-04 12:08:32.137
1874,81,False,2016-06-04 12:07:01.841
1875,75,True,2016-06-04 11:40:05.136
1876,81,False,2016-06-04 11:35:41.038
1877,81,True,2016-06-04 10:22:36.051
1878,81,False,2016-06-04 10:19:07.041
1879,73,True,2016-06-05 15:30:51.036
1880,82,False,2016-06-05 15:27:45.639
1881,73,True,2016-06-05 14:52:38.634
1882,81,False,2016-06-05 14:49:01.035
1883,74,True,2016-06-05 14:31:11.436
1884,82,False,2016-06-05 14:29:04.534
1885,73,True,2016-06-05 14:05:08.238
1886,81,False,2016-06-05 14:01:13.233
1887,75,True,2016-06-05 13:46:12.930
1888,81,False,2016-06-05 13:43:13.933
1889,76,True,2016-06-06 22:04:38.341
1890,81,False,2016-06-06 22:01:38.134
1891,73,True,2016-06-06 19:38:02.332
1892,82,False,2016-06-06 19:34:50.334
1893,74,True,2016-06-06 17:36:34.936
1894,82,False,2016-06-06 17:33:53.233
1895,73,True,2016-06-06 17:23:10.739
1896,82,False,2016-06-06 17:17:34.953
1897,74,True,2016-06-06 15:25:57.839
1898,81,False,2016-06-06 15:21:46.235
1899,74,True,2016-06-06 13:36:16.941
1900,82,False,2016-06-06 13:34:09.833
1901,74,True,2016-06-06 12:05:20.546
1902,81,False,2016-06-06 12:02:56.251
1903,74,True,2016-06-06 10:34:37.956
1904,81,False,2016-06-06 10:27:47.951
1905,77,True,2016-06-06 09:59:29.843
1906,81,False,2016-06-06 09:57:18.448
1907,82,True,2016-06-06 07:32:28.445
1908,82,False,2016-06-06 07:28:31.849
1909,74,True,2016-06-07 17:13:31.651
1910,82,False,2016-06-07 17:11:32.233
1911,74,True,2016-06-07 16:51:58.752
1912,82,False,2016-06-07 16:48:22.150
1913,73,True,2016-06-07 16:43:18.147
1914,82,False,2016-06-07 16:40:54.946
1915,73,True,2016-06-07 15:59:25.438
1916,82,False,2016-06-07 15:55:49.834
1917,73,True,2016-06-07 15:10:39.036
1918,82,False,2016-06-07 15:07:48.635
1919,73,True,2016-06-07 14:23:07.740
1920,82,False,2016-06-07 14:17:45.451
1921,73,True,2016-06-07 12:45:33.138
1922,82,False,2016-06-07 12:43:23.638
1923,74,True,2016-06-07 11:23:06.946
1924,81,False,2016-06-07 11:20:58.353
1925,78,True,2016-06-07 10:43:25.352
1926,81,False,2016-06-07 10:42:00.550
1927,82,True,2016-06-07 07:01:42.944
1928,81,False,2016-06-07 06:58:05.537
1929,73,True,2016-06-08 19:12:57.639
1930,82,False,2016-06-08 19:08:42.131
1931,73,True,2016-06-08 16:50:31.036
1932,83,False,2016-06-08 16:46:40.955
1933,73,True,2016-06-08 16:41:12.137
1934,82,False,2016-06-08 16:36:42.640
1935,73,True,2016-06-08 15:42:59.552
1936,82,False,2016-06-08 15:35:46.737
1937,73,True,2016-06-08 15:15:56.153
1938,82,False,2016-06-08 15:13:05.348
1939,73,True,2016-06-08 13:57:03.138
1940,81,False,2016-06-08 13:54:58.143
1941,74,True,2016-06-08 13:44:05.746
1942,82,False,2016-06-08 13:41:04.640
1943,74,True,2016-06-08 13:13:34.443
1944,81,False,2016-06-08 13:12:07.242
1945,74,True,2016-06-08 12:20:48.841
1946,82,False,2016-06-08 12:17:57.854
1947,74,True,2016-06-08 11:43:37.651
1948,81,False,2016-06-08 11:41:50.353
1949,74,True,2016-06-08 11:12:48.551
1950,81,False,2016-06-08 11:11:10.946
1951,80,True,2016-06-08 10:41:56.449
1952,81,False,2016-06-08 10:40:13.052
1953,73,True,2016-06-09 21:49:23.239
1954,82,False,2016-06-09 21:44:33.835
1955,77,True,2016-06-09 21:27:26.650
1956,81,False,2016-06-09 21:24:57.036
1957,75,True,2016-06-09 20:00:04.741
1958,81,False,2016-06-09 19:56:08.130
1959,73,True,2016-06-09 16:47:50.054
1960,82,False,2016-06-09 16:45:18.348
1961,74,True,2016-06-09 14:07:50.845
1962,82,False,2016-06-09 14:04:09.939
1963,74,True,2016-06-09 11:55:54.944
1964,81,False,2016-06-09 11:53:56.635
1965,73,True,2016-06-09 11:47:45.445
1966,81,False,2016-06-09 11:40:13.436
1967,74,True,2016-06-09 10:55:20.533
1968,81,False,2016-06-09 10:51:48.148
1969,82,True,2016-06-09 10:39:16.836
1970,82,False,2016-06-09 10:34:41.938
1971,72,True,2016-06-10 19:19:45.133
1972,81,False,2016-06-10 19:16:49.639
1973,73,True,2016-06-10 19:01:35.947
1974,81,False,2016-06-10 18:56:37.451
1975,73,True,2016-06-10 17:01:45.143
1976,80,False,2016-06-10 16:57:44.036
1977,73,True,2016-06-10 15:36:50.844
1978,81,False,2016-06-10 15:33:43.335
1979,73,True,2016-06-10 15:16:07.334
1980,80,False,2016-06-10 15:13:57.038
1981,73,True,2016-06-10 14:45:21.039
1982,81,False,2016-06-10 14:42:56.634
1983,73,True,2016-06-10 14:23:08.039
1984,81,False,2016-06-10 14:20:36.734
1985,74,True,2016-06-10 12:17:58.945
1986,81,False,2016-06-10 12:15:16.248
1987,78,True,2016-06-10 10:56:15.849
1988,81,False,2016-06-10 10:52:28.249
1989,83,True,2016-06-10 06:40:29.349
1990,82,False,2016-06-10 06:37:13.238
1991,73,True,2016-06-11 12:55:43.750
1992,80,False,2016-06-11 12:53:07.156
1993,73,True,2016-06-11 12:07:34.355
1994,81,False,2016-06-11 12:05:12.950
1995,73,True,2016-06-11 11:23:33.151
1996,81,False,2016-06-11 11:21:15.851
1997,81,True,2016-06-11 10:39:17.748
1998,81,False,2016-06-11 10:35:38.541
1999,74,True,2016-06-12 14:09:01.249
2000,81,False,2016-06-12 14:05:46.349
2001,73,True,2016-06-12 11:52:54.134
2002,80,False,2016-06-12 11:46:10.037
2003,73,True,2016-06-12 10:35:19.538
2004,81,False,2016-06-12 10:32:48.841
2005,73,True,2016-06-12 09:45:27.230
2006,80,False,2016-06-12 09:43:56.134
2007,79,True,2016-06-12 09:34:43.532
2008,81,False,2016-06-12 09:32:36.334
2009,73,True,2016-06-13 21:19:01.032
2010,82,False,2016-06-13 21:14:54.738
2011,78,True,2016-06-13 20:16:56.239
2012,81,False,2016-06-13 20:14:15.034
2013,75,True,2016-06-13 14:23:33.639
2014,82,False,2016-06-13 14:21:08.836
2015,74,True,2016-06-13 12:25:55.247
2016,81,False,2016-06-13 12:23:05.548
2017,78,True,2016-06-13 11:24:13.549
2018,81,False,2016-06-13 11:17:58.432
2019,80,True,2016-06-13 09:01:59.343
2020,82,False,2016-06-13 08:58:20.546
2021,73,True,2016-06-14 16:09:32.245
2022,81,False,2016-06-14 16:07:37.744
2023,73,True,2016-06-14 15:56:36.253
2024,81,False,2016-06-14 15:54:18.750
2025,73,True,2016-06-14 15:34:54.246
2026,81,False,2016-06-14 15:32:08.151
2027,74,True,2016-06-14 14:18:41.739
2028,81,False,2016-06-14 14:16:56.241
2029,73,True,2016-06-14 13:28:40.047
2030,81,False,2016-06-14 13:26:20.048
2031,73,True,2016-06-14 12:42:47.550
2032,80,False,2016-06-14 12:39:33.145
2033,73,True,2016-06-14 12:11:10.334
2034,46,False,2016-06-14 12:07:45.934
2035,31,True,2016-06-14 12:07:14.635
2036,81,False,2016-06-14 12:05:46.635
2037,73,True,2016-06-14 11:52:09.438
2038,81,False,2016-06-14 11:48:55.535
2039,73,True,2016-06-14 11:15:37.231
2040,81,False,2016-06-14 11:11:31.340
2041,74,True,2016-06-14 11:02:44.241
2042,81,False,2016-06-14 10:58:05.031
2043,73,True,2016-06-14 10:13:16.237
2044,81,False,2016-06-14 10:10:12.434
2045,74,True,2016-06-14 08:38:29.939
2046,81,False,2016-06-14 08:35:54.829
2047,79,True,2016-06-14 08:08:11.137
2048,81,False,2016-06-14 08:05:59.235
2049,73,True,2016-06-15 19:19:13.139
2050,81,False,2016-06-15 19:15:23.341
2051,73,True,2016-06-15 18:21:33.130
2052,81,False,2016-06-15 18:19:13.335
2053,73,True,2016-06-15 17:10:52.250
2054,82,False,2016-06-15 17:08:22.651
2055,73,True,2016-06-15 16:03:30.248
2056,82,False,2016-06-15 16:01:09.741
2057,73,True,2016-06-15 14:56:10.638
2058,81,False,2016-06-15 14:49:04.435
2059,73,True,2016-06-15 14:45:35.037
2060,81,False,2016-06-15 14:41:53.440
2061,73,True,2016-06-15 14:07:10.137
2062,80,False,2016-06-15 14:04:46.037
2063,74,True,2016-06-15 13:39:48.434
2064,81,False,2016-06-15 13:37:30.835
2065,78,True,2016-06-15 13:00:57.636
2066,81,False,2016-06-15 12:56:42.137
2067,80,True,2016-06-15 09:15:13.958
2068,82,False,2016-06-15 09:11:17.649
2069,76,True,2016-06-16 21:12:24.237
2070,81,False,2016-06-16 21:07:46.548
2071,77,True,2016-06-16 20:02:32.745
2072,82,False,2016-06-16 19:57:14.742
2073,73,True,2016-06-16 18:14:15.037
2074,81,False,2016-06-16 18:10:42.335
2075,74,True,2016-06-16 17:33:05.946
2076,81,False,2016-06-16 17:29:24.541
2077,73,True,2016-06-16 16:21:59.256
2078,81,False,2016-06-16 16:17:39.028
2079,74,True,2016-06-16 16:14:35.934
2080,82,False,2016-06-16 16:11:55.950
2081,73,True,2016-06-16 14:39:39.647
2082,81,False,2016-06-16 14:34:14.843
2083,73,True,2016-06-16 13:48:43.249
2084,81,False,2016-06-16 13:45:54.750
2085,73,True,2016-06-16 13:16:40.349
2086,81,False,2016-06-16 13:09:26.849
2087,77,True,2016-06-16 10:47:11.950
2088,81,False,2016-06-16 10:44:48.530
2089,80,True,2016-06-16 08:32:23.435
2090,82,False,2016-06-16 08:29:30.541
2091,74,True,2016-06-17 20:31:47.449
2092,81,False,2016-06-17 20:29:32.650
2093,75,True,2016-06-17 19:54:52.734
2094,82,False,2016-06-17 19:51:37.839
